,specialStudents_girls,cursosComunitarios,workingComputers,meanAge_4,meanAge_1,meanAge_2,numberCT,totalBoys,brokenWC,classSize_6,wallMaterial,computerGov,classSize_4,v_phoneService,totalWC,meanAge_3,margina,totalGirls,p_mat_std,cct
4843,0.0,1.0,233.7,10.416666000000001,7.583333500000001,7.083333500000001,1,6.0,2997.0,4.9883333499999996,0.89999998,0.0,5.5,0,1.0,8.625,1,3.0,-0.48623165,16KPR4302D
4844,0.0,1.0,0.9,9.666667,6.0,7.0,2,4.5,1.0,2.0,0.5,0.0,9.0,0,2.0,8.25,2,2.0,-1.8746737,16KPR4304B
4845,0.0,1.0,315.03500030000004,9.0,7.749999799999999,8.0,1,3.0,850.6,3.75,0.40000001,0.0,3.0,0,0.0,8.0,2,1.0,2.9960926,16KPR4306Z
4846,0.0,1.0,0.5,11.0,6.0,7.0,1,4.0,1400.8,4.08,0.40000001,0.066666669,3.0,0,0.0,9.0,3,1.0,-0.67047781,16KPR4320T
4847,0.0,1.0,100.3,9.5,6.1666669999999995,7.0,2,7.5,900.6,5.5,0.5,0.2,5.0,0,0.0,8.0,1,4.0,-0.27640164,16KPR4321S
4848,0.0,1.0,0.4,9.5,6.0,7.0,2,5.0,1.5,2.5,0.89999998,0.1,5.5,0,2.0,8.25,2,4.0,-0.43471059,16KPR4325O
4849,0.0,1.0,449.75,9.5,6.3333335,7.125,1,6.5,1499.2,4.0,0.40000001,0.3,5.5,0,0.0,8.0,1,5.0,-1.8717128,16KPR4326N
4850,0.0,1.0,0.25,9.0,6.0,10.0,2,5.0,750.45,3.0,0.89999998,0.0,4.0,0,0.0,9.0,2,4.0,-0.75308502,16KPR4334W
4851,0.0,1.0,1.0,9.0,6.0,7.0,2,2.0,3.0,2.0,0.89999998,0.0,4.0,0,1.0,8.0,2,2.5,-1.703868,16KPR4338S
4852,0.0,1.0,0.1,9.225,6.0,7.276666690000001,1,1.0,799.65,2.0,0.40000001,0.0,3.075,0,0.0,8.5,2,2.0,-0.17495686,16KPR4341F
4853,0.0,1.0,100.041666668,10.0,6.0,7.333333500000001,2,5.0,1.95,6.0,0.89999998,0.2,4.0,0,0.0,8.0,2,6.0,1.1260276000000002,16KPR4342E
4854,0.0,1.0,50.7,9.51583338,6.0,7.25416666,2,5.0,301.1,3.9,0.40000001,0.0,3.50666664,0,0.0,9.0,3,1.0,-1.7341498,16KPR4352L
4855,0.0,1.0,0.5,9.0,6.2833333499999995,7.0,1,2.0,35.15,1.0,0.5,0.25,3.0,0,0.0,8.0,1,3.0,-1.4013229999999999,16KPR4363R
4856,0.0,1.0,100.3,13.0,12.0,7.666666499999999,2,0.0,252.5,2.575,0.6499999950000002,0.0,2.0,0,0.0,9.95,1,5.0,0.46902043,16KPR4364Q
4857,0.0,1.0,0.6,9.0,6.781666609999999,7.0,1,3.0,2.2,4.0,0.40000001,0.45,2.0,0,0.0,8.56833314,2,3.0,-1.8894103,16KPR4365P
4858,0.0,1.0,0.23333333399999998,9.0,6.0,7.5,2,1.0,1.0,0.0,0.40000001,0.0,2.0,0,2.0,8.353968179999999,2,6.0,-1.6729764,16KPR4370A
4859,0.0,1.0,1.0,11.4333333,6.02192453,8.5,1,4.0,5.0,4.2,0.89999998,0.0,3.19666667,0,1.0,9.0,1,1.0,-0.40948594,16KPR4374X
4860,0.0,1.0,0.0,9.0,6.0,7.166666499999999,1,4.125,0.0,3.75,0.89999998,0.0,5.0,0,3.0,8.625,2,3.0,-1.3810898999999999,17KPR0002E
4861,0.0,1.0,0.48571428699999997,9.0625,6.2897959000000006,7.229166499999999,1,13.5,0.0,14.125,0.89999998,0.0,10.25,0,6.0,8.0941963,3,11.125,-0.86073226,17KPR0011M
4862,0.0,1.0,100.7,9.666667,6.0,7.0,2,3.0,0.0,1.75,0.89999998,0.266666676,4.6666665,0,1.0,8.375,2,2.0,-0.66855192,17KPR0012L
4863,0.0,1.0,399.95,9.8571424,6.4761906,7.1999998,1,6.0,0.5,4.8000002,0.89999998,0.15,5.7142859,0,2.0,8.904762300000002,2,5.375,-0.36263457,17KPR0013K
4864,0.0,1.0,0.0,9.404762300000002,7.031745900000001,7.119047599999999,1,8.75,0.0,7.0,0.89999998,0.0,7.125,0,2.0,8.765773800000002,2,7.75,-1.1136847,17KPR0015I
4865,0.0,0.83333331,0.7,9.333333,6.375,7.1999998,2,2.6666667,0.0,3.0,0.89999998,0.1,3.6666667,0,2.0,8.0,1,2.5,-1.4690231000000002,17KPR0016H
4866,0.0,1.0,0.65,9.1333332,6.0,7.166666499999999,1,4.625,1.0,3.3333333,0.89999998,0.2,3.1666667,0,2.0,8.2222223,2,1.5,0.13411492,17KPR0017G
4867,0.0,1.0,1.0,9.333333,6.0,7.099999900000001,2,4.0,2.0,2.8,0.89999998,0.0,3.25,0,2.0,8.571428300000001,1,1.25,-1.422143,17KPR0018F
4868,0.0,1.0,0.633333331,9.1428576,6.0357141,7.0,2,6.5,0.33333334,5.375,0.89999998,0.1,5.0,0,3.0,8.690476400000001,2,3.875,-1.088976,17KPR0024Q
4869,0.0,1.0,999.0,8.972222300000002,6.0,7.083333500000001,2,9.875,0.0,7.599999900000001,0.89999998,0.0,8.0,0,2.0,8.25,2,4.625,-1.2170903999999998,17KPR0026O
4870,0.0,1.0,0.5,10.975,7.0,7.9666667,1,4.75,0.0,3.3333333,0.89999998,0.1,5.75,0,2.0,8.9642859,2,3.875,-0.55332243,17KPR0027N
4871,0.0,1.0,100.65,9.0238094,6.208928599999999,7.1750002,2,12.125,1.0,7.0,0.89999998,0.0,9.8571424,0,3.0,8.408550300000002,3,10.75,-0.72301871,17KPR0029L
4872,0.0,1.0,799.25,9.0,6.25,7.666666499999999,2,4.2857141,0.0,3.6666667,0.8599999820000003,0.0,4.1999998,0,3.0,9.25,2,3.1428571,-0.69696486,17KPR0031Z
4873,0.0,1.0,0.6,9.190476400000001,6.2265873,7.0,2,6.0,0.0,3.5,0.89999998,0.0,5.75,0,1.0,8.291667,2,8.25,-1.2394398000000002,17KPR0035W
4874,0.0,1.0,0.43333333399999996,8.8000002,6.5,7.0,2,2.625,2.0,7.8000002,0.89999998,0.0,6.1999998,0,2.0,7.866666800000001,2,5.875,-1.0629998,17KPR0037U
4875,0.0,1.0,0.85,9.333333,6.866666800000001,7.54,1,7.0,0.0,3.0,0.89999998,0.25,5.3333335,0,3.0,8.6000004,2,3.8,-0.70235783,17KPR0039S
4876,0.0,1.0,499.9,9.125,6.4642859,7.125,1,7.5,1.0,6.0,0.89999998,0.0,6.25,0,1.0,8.0,3,7.0,-0.44730893,17KPR0040H
4877,0.0,1.0,0.5,9.375,6.0,7.277777700000001,2,4.75,4995.0,7.0,0.40000001,0.0,4.0,0,1.0,8.2777777,3,4.0,-1.3655785,17KPR0041G
4878,0.0,1.0,1.0,9.541667,6.9562502,7.4814815999999995,2,6.25,0.0,3.6666667,0.89999998,0.0,7.25,0,2.0,8.5238094,3,9.75,-1.2764128000000001,17KPR0050O
4879,0.0,1.0,1.0,8.916667,6.0714288,7.214285899999999,3,7.5,2.0,8.0,0.89999998,0.66666669,11.0,0,2.0,8.5044641,1,11.75,-1.1343736999999998,17KPR0051N
4880,0.0,1.0,50.45,9.958333,7.777777700000001,7.25,1,6.25,76.825,4.0,0.30000001,0.0,6.5,0,0.0,8.3055553,3,4.25,-1.410327,17KPR0055J
4881,0.0,1.0,200.4,9.033333800000001,6.1857638,7.1604166,2,11.25,1.0,11.142858,0.89999998,0.0,12.125,0,2.0,8.1994047,3,15.875,-1.071906,17KPR0058G
4882,0.0,1.0,0.0,9.533333800000001,6.5333333,7.4499998,1,10.5,1.5,9.0,0.89999998,0.0,11.333333,0,2.0,8.6916666,3,10.0,-0.86059582,17KPR0063S
4883,0.0,1.0,0.0,9.333333,6.6374998,8.050000200000001,1,7.375,0.0,6.0,0.89999998,0.0,7.1428571,0,2.0,9.3619051,2,8.75,-0.72344071,17KPR0064R
4884,0.0,1.0,0.3,9.722222300000002,7.0130954,7.6901784,1,13.125,2.0,6.833333500000001,0.89999998,0.0,8.333333,0,1.0,8.904762300000002,3,7.5,-1.3161715,17KPR0066P
4885,0.0,1.0,0.0,10.078869000000001,7.6829228,8.408333800000001,2,15.375,0.0,9.875,0.89999998,0.0,12.25,0,2.0,9.2527781,2,13.375,-1.187014,17KPR0070B
4886,0.0,1.0,300.3,9.729365300000001,6.899801700000001,7.835037700000001,2,14.25,1.0,6.0,0.89999998,0.0,10.428572,0,1.0,9.0874996,3,11.875,-1.2224381000000002,17KPR0071A
4887,0.0,1.0,0.15,9.0,6.3333335,7.0,2,2.3333333,434.775,4.0,0.2,0.0,1.0,0,0.0,8.0,1,3.0,-0.47986138,17KPR0076W
4888,0.0,1.0,1.0,9.597222300000002,6.0,7.0,2,4.375,1.0,5.75,0.89999998,0.0,5.8571429,0,3.0,8.678571699999999,2,8.125,-1.3997553999999999,17KPR0096J
4889,0.0,1.0,1.0,9.028571099999999,6.5142856,7.0,2,7.375,1.5,5.1428571,0.89999998,0.0,7.375,0,2.0,8.2124996,3,8.625,-1.1333808,17KPR0101E
4890,0.0,1.0,250.27142857200002,9.6111107,6.0,7.0,2,5.0,0.0,3.0,0.89999998,0.12142857249999998,6.666666499999999,0,2.0,8.916667,2,6.0,-0.52597523,17KPR0108Y
4891,0.0,1.0,499.5,10.085714,6.5,7.166666499999999,1,8.125,0.0,3.5714285000000006,0.89999998,0.0,6.714285899999999,0,2.0,9.333333,3,3.125,-0.95131332,17KPR0112K
4892,0.0,1.0,0.0,9.828230900000001,6.2166667,7.3083334,2,11.875,500.0,9.0,0.89999998,0.0,10.375,0,2.0,8.463542,2,9.75,-0.81666028,17KPR0113J
4893,0.0,1.0,0.5,9.666667,6.3333335,7.0,2,3.5,0.0,3.2,0.89999998,0.5,2.25,0,2.0,8.3999996,2,1.625,-0.8439694,17KPR0117F
4894,0.0,1.0,999.0,9.1388893,6.204166900000001,7.150000099999999,2,9.625,0.0,5.3333335,0.89999998,0.0,7.5,0,2.0,8.1122446,3,5.625,-0.50732613,17KPR0124P
4895,0.0,1.0,0.2,9.5138893,7.294426400000001,7.229910899999999,1,13.25,1.0,4.8000002,0.89999998,0.0,9.833333,0,5.0,9.157142599999998,3,11.125,-1.1596328000000002,17KPR0125O
4896,0.0,1.0,1.0,9.6000004,6.1904764000000005,7.3000002,1,3.25,1.0,4.1999998,0.89999998,0.0,4.4000001,0,3.0,8.8777781,2,4.5,-1.0232768,17KPR0128L
4897,0.0,1.0,0.0,10.0,6.885416499999999,7.65625,2,7.5,0.0,4.3333335,0.89999998,0.0,6.1666665,0,6.0,8.635417,3,5.25,-0.89609635,17KPR0130Z
4898,0.0,1.0,0.8,9.7333336,6.4583335,7.7176871,2,7.625,0.0,3.6666667,0.89999998,0.2,7.333333500000001,0,2.0,8.5204086,2,7.125,-0.27236086,17KPR0134W
4899,0.0,1.0,100.6,9.966666199999999,6.4000001,7.5714288,2,4.125,1.0,5.2857141,0.89999998,0.080000001,7.1999998,0,2.0,8.583333,2,6.875,-1.2245077,17KPR0137T
4900,0.0,1.0,1.0,9.5,7.100952599999999,7.583333500000001,2,4.875,0.0,3.875,0.89999998,0.0,3.0,0,2.0,9.1388893,2,5.875,-0.90866923,17KPR0138S
4901,0.0,0.25,100.6,9.25,7.150000099999999,7.416666499999999,2,3.875,201.9,4.0,0.5,0.0,3.5,0,0.0,8.875,2,3.625,-1.2698169,18KPB0001D
4902,0.0,0.0,0.583333338,9.291667,6.2738094,7.0,1,6.375,401.0,5.0,0.5,0.0,6.3333335,0,0.0,8.0972223,1,3.25,-1.0562375,18KPB0004A
4903,0.0,0.0,0.5,9.1428576,6.25,7.09375,3,9.75,401.7,7.400000099999999,0.5,0.0,6.2857141,0,0.0,8.645833,1,6.25,-1.4525430000000001,18KPB0009W
4904,0.0,0.40000001,0.466666669,9.0,6.0,7.0,2,6.0,317.25,5.75,0.40000001,0.066666669,5.8000002,0,0.0,8.3125,2,6.0,-0.40460634,18KPB0016F
4905,0.0,0.25,0.35,10.833333,6.5,7.0,2,1.75,1200.225,2.25,0.5,0.1,4.6666665,0,0.0,8.333333,1,2.0,-0.46612969,18KPB0018D
4906,0.0,0.25,0.10645161280000001,9.0,6.1071429,7.2380952999999995,2,5.5,1002.0,5.375,0.5,0.0,5.5714288,0,1.0,8.0714283,1,7.25,-0.72013599,18KPB0023P
4907,0.0,0.0,100.5,9.333333,6.833333500000001,7.666666499999999,2,2.125,200.4,3.3333333,0.5,0.0,5.5,0,0.0,9.090475999999999,3,4.875,-0.97147208,18KPB0025N
4908,0.0,0.0,0.45,8.666667,6.625,7.0,2,3.5,400.7,5.0,0.89999998,0.0,6.0,0,0.0,8.583333,2,3.25,-0.029081836,18KPB0029J
4909,0.0,0.25,0.2,9.0625,6.4013605,7.083333500000001,3,4.125,650.15,4.75,0.6299999950000001,0.0,5.25,0,0.9,8.842857400000002,1,5.875,-1.0267321,18KPB0032X
4910,0.0,0.0,33.933333334000004,9.1777773,6.311904900000001,7.366666800000001,3,5.0,700.5,5.1999998,0.7199999900000001,0.0,7.666666499999999,0,0.7,8.553333300000002,1,7.5,-1.1370741000000002,18KPB0038R
4911,0.0,0.125,0.0,9.2666664,6.1428571,7.416666499999999,3,5.5,2.0,6.4000001,0.5,0.0,6.5,0,2.0,8.444444699999998,1,6.0,-1.0656443000000002,18KPB0041E
4912,0.0,0.0,0.9,9.083333,6.2800002,7.400000099999999,3,5.375,549.9,5.3333335,0.5,0.0,5.3333335,0,0.0,8.8888893,1,6.25,-1.2401328999999999,18KPB0042D
4913,0.0,0.0,0.0,9.0,6.619791499999999,7.6875,3,10.0,400.8,8.25,0.519999996,0.0,9.75,0,0.0,9.048810000000001,1,8.625,-0.93332803,18KPB0044B
4914,0.0,0.125,0.7000000070000001,9.6333332,6.3333335,7.0,2,4.125,101.36666668000001,3.5999999,0.5,0.0,4.8333335,0,0.0,8.9761906,1,4.125,-0.98310995,18KPB0051L
4915,0.0,0.125,100.7,10.7,6.1875,7.690475900000001,2,4.375,650.1,3.2857144,0.5,0.0,5.7142859,1,0.0,9.0642853,1,7.75,-0.74471635,18KPB0057F
4916,0.0,0.0,0.0,8.8999996,6.375,7.166666499999999,2,3.5714285000000006,1.85,3.5,0.5,0.0,4.3333335,0,0.0,8.5,1,4.0,-0.44541043,18KPB0063Q
4917,0.0,0.0,100.233333338,11.0,6.0,7.5833330000000005,1,2.6666667,201.25,6.0,0.5,0.1,2.0,0,0.0,9.416666000000001,1,2.5,-0.32090169,18KPB0065O
4918,0.0,0.0,0.65,10.0,6.0,7.5,2,1.0,1199.9,2.0,0.30000001,0.3,2.5,0,0.0,8.0,2,3.0,0.89454532,18KPB0067M
4919,0.0,0.0,299.9532258064,9.6428576,7.375,7.5625,2,7.25,3.55,5.6666665,0.89999998,0.0,5.625,0,0.0,9.559523599999999,1,5.875,-0.79136318,18KPB0073X
4920,0.0,0.375,0.583333334,9.5357141,7.618750099999999,7.770833500000001,3,9.0,102.15,4.5,0.40000001,0.1,7.5714288,0,0.0,8.2857141,1,6.5,-0.95665842,18KPB0076U
4921,0.0,0.0,499.5,9.0,6.5,7.0,3,2.75,1.2,2.3333333,0.89999998,0.0,2.0,0,0.0,8.0,1,0.5,-0.79756182,18KPB0081F
4922,0.0,0.0,100.4532258064,9.0,6.375,7.0,2,3.0,500.75,3.4000001,0.6999999920000001,0.0,7.0,0,0.3,9.0,1,5.625,-1.2746091,18KPB0082E
4923,0.0,0.125,100.8,9.4523811,6.4166665,7.3400002,2,4.75,550.45,5.8333335,0.5,0.0,6.25,0,0.0,8.747618699999999,1,8.125,-1.1187115,18KPB0089Y
4924,0.0,0.125,1.0,8.916667,6.0714288,7.0,2,4.0,1.5,4.4000001,0.89999998,0.0,5.3333335,0,2.0,8.2777777,2,4.125,-0.95158195,18KPB0101C
4925,0.0,0.125,150.316666669,9.666667,6.0,7.5,2,3.125,950.35,3.3333333,0.2,0.0,3.3333333,0,0.0,10.0,1,1.125,-1.3049008,18KPB0103A
4926,0.0,0.125,0.6,9.333333,6.4490742999999995,7.2619047000000005,2,6.25,501.7,5.3333335,0.5499999980000001,0.1,6.599999900000001,0,0.6,8.361110700000001,1,4.875,-1.0201745999999998,18KPB0105Z
4927,0.0,0.0,0.5166666689999999,9.0,8.1875,9.0,2,4.375,1.28333334,3.6666667,0.89999998,0.0,4.0,0,0.0,8.666667,1,2.125,-0.78669965,18KPB0108W
4928,0.0,0.2,0.0,9.533333800000001,7.4666667,8.25,2,6.4000001,2099.7,5.3333335,0.40000001,0.0,7.0,0,0.0,9.75,1,6.599999900000001,-1.4642271,18KPB0115F
4929,0.0,0.0,1.0,9.875,6.4333334,7.222222299999999,2,6.8000002,2.0,7.0,0.89999998,0.0,6.0,0,2.0,8.604167,1,4.1999998,-0.8642143,18KPB0118C
4930,0.0,0.2,100.2,9.3888893,6.866666800000001,7.811111500000001,2,4.8000002,550.85,2.0,0.7999999860000002,0.0,6.3333335,0,0.0,8.3888893,1,3.8,-0.22162956,18KPB0119B
4931,0.0,0.0,0.74666667,10.0,6.833333500000001,7.666666499999999,2,6.0,500.93333333399994,6.0,0.5,0.1,5.0,0,0.0,8.8888893,2,2.0,-0.49938524,18KPB0123O
4932,0.0,0.0,0.5,9.0,6.222222299999999,7.0,2,4.5,1.03333334,2.5,0.40000001,0.0,4.3333335,0,0.0,8.375,1,4.0,-0.43818316,18KPB0124N
4933,0.0,0.0,0.95,10.166666000000001,7.9285717,8.083333,2,7.25,234.75,3.0,0.30000001,0.0,8.5,0,0.0,9.1111107,1,3.75,-1.1013223,18KPB0125M
4934,0.0,0.0,0.890000001,10.333333999999999,8.0666666,7.333333500000001,2,3.75,625.625,5.0,0.7099999870000001,0.0,7.5,0,0.7,9.3000002,1,9.25,-1.1108305,18KPB0127K
4935,0.0,0.0,0.55,11.0,6.611111200000001,7.333333500000001,2,1.75,601.2,3.033333339,0.40000001,0.0,3.0,0,0.0,8.5,1,2.75,-1.5304024,18KPB0129I
4936,0.0,0.0,0.3,9.75,7.388888799999999,7.0,2,5.0,1.6,3.3975,0.40000001,0.0,8.5,0,0.0,9.083333999999999,1,3.0,0.013344397,18KPB0132W
4937,0.0,0.0,100.45,10.375,7.1999998,7.25,2,7.5,202.05,2.0,0.40000001,0.2,13.0,0,0.0,8.4102564,1,6.25,-0.26317462,18KPB0133V
4938,0.0,0.0,0.366129032,10.4,7.3680558000000005,7.166666499999999,2,6.0,1124.65,5.0,0.40000001,0.0,8.333333,0,0.0,8.9375,1,7.75,-0.76816314,18KPB0136S
4939,0.0,0.0,100.6,9.75,7.416666499999999,8.5,2,7.25,2.1,5.383333299999999,0.609999997,0.45,7.0,0,0.0,9.5,2,1.75,0.6750927,18KPB0138Q
4940,0.0,0.5,0.45,10.5,7.5,7.0,2,3.0,501.6,3.2216667,0.30000001,0.0,9.0,0,0.0,8.75,1,2.25,-0.90508145,18KPB0142C
4941,0.0,0.25,0.7000000070000001,9.0,6.3333335,7.0,1,1.5,1599.1,4.5,0.89999998,0.0,4.3333335,0,0.0,8.0,1,4.5,-1.0993642,18KPB0143B
4942,0.0,0.0,0.3,8.95,9.75,9.0,2,3.0,1.6,0.0,0.5,0.0,3.5,0,0.0,9.0,1,2.0,0.82293868,18KPB0149W
4943,0.0,0.0,300.3,9.242222110000002,6.599999900000001,8.5,2,2.5,600.65,4.55904769,0.40000001,0.0,6.45,0,0.0,10.0,1,7.0,-0.17322546,18KPB0151K
4944,0.0,0.0,200.5,9.0,6.73789693,7.0,2,2.5,0.5,2.0,0.89999998,0.0,2.0,0,2.0,8.0,2,1.0,-1.0403446,18KPB0154H
4945,0.0,0.0,0.4,9.9375,6.0,9.75,2,3.0,800.2,3.5149999999999997,0.89999998,0.1,3.72,0,0.0,9.0,1,1.5,-1.1477033,18KPB0155G
4946,0.0,1.0,100.766666669,9.0,6.5,7.0,2,2.75,3.5,7.0,0.89999998,0.0,7.5,0,2.0,8.125,2,7.25,0.053899042,18KPR0002D
4947,0.0,1.0,200.183333334,9.0,6.3888888,6.900000099999999,2,3.625,0.0,4.0,0.89999998,0.0,3.4000001,0,2.0,8.199999799999999,2,2.75,0.41011724,18KPR0012K
4948,0.0,1.0,0.15,9.083333,6.0714288,7.0,2,4.375,300.75,4.5,0.8999999800000003,0.0,4.75,0,1.6,8.0476189,2,6.25,0.16803466,18KPR0023Q
4949,0.0,1.0,150.55,9.0,6.0,7.0,2,2.1666667,2.0,2.2,0.89999998,0.1,2.6666667,0,1.0,8.0,2,0.66666669,0.39981344,18KPR0026N
4950,0.0,1.0,0.6,9.222222300000002,6.2142859,7.0476189,2,4.875,201.3,3.7142856,0.89999998,0.0,4.0,0,0.0,8.4761906,1,3.625,-0.41551673,18KPR0033X
4951,0.0,0.875,0.7,9.0,6.4166665,7.25,2,2.125,1.0,2.0,0.89999998,0.1,3.0,0,2.0,8.333333,2,1.375,0.97205269,18KPR0035V
4952,0.035714287000000004,1.0,1.0,9.0,6.666666499999999,7.111111200000001,2,1.25,1.0,3.0,0.89999998,0.0,2.8,0,4.0,8.0,2,2.75,0.70290643,18KPR0047Z
4953,0.0,1.0,0.65,9.0,6.5625,6.916666499999999,2,2.2857144,2.0,3.3333333,0.89999998,0.2,4.0,0,2.0,8.1333332,2,2.7142856,-0.16757803,18KPR0068M
4954,0.0,0.75,300.35,10.0,6.0,12.0,2,2.0,1001.0,3.1666666799999996,0.5,0.35,2.0,0,1.0,10.0,2,0.0,0.16768229,18KPR0075W
4955,0.0,1.0,499.7,8.916667,6.666666499999999,7.04,2,4.875,1400.5,4.75,0.89999998,0.066666669,4.1666665,0,0.0,8.0666666,2,2.375,-0.49105918,18KPR0078T
4956,0.0,1.0,0.5,9.58000002,6.0,7.39250002,1,1.0,2.5,3.0,0.5,0.1,3.03333333,0,0.0,8.29869041,1,3.0,-1.3895053,18KPR0091N
4957,0.0,1.0,299.9,9.0,6.3333335,7.3125,2,1.5714285,3.0,4.0,0.89999998,0.380000001,4.25,0,1.0,8.5,1,4.1428571000000005,-1.2506032,18KPR0094K
4958,0.0,0.875,0.2142857147,9.0,6.125,7.125,1,0.75,0.0,2.0,0.89999998,0.0,4.0,0,1.0,8.75,1,3.25,-0.06018455,18KPR0096I
4959,0.0,1.0,100.6,9.416667,6.599999900000001,7.0,2,1.25,501.3,3.75,0.89999998,0.0,3.6666667,0,0.0,8.25,1,4.5,0.29266751,18KPR0101D
4960,0.0,1.0,100.4,9.0,6.0,7.0,2,1.0,1.55,0.0,0.6099999950000001,0.1,2.0,0,0.2,8.0,2,2.0,0.14864786,18KPR0102C
4961,0.0,1.0,205.49500010000003,9.0,6.125,7.0,1,3.25,1.5,2.0,0.89999998,0.0,2.0,0,4.0,8.5,2,0.5,0.92437214,18KPR0103B
4962,0.0,1.0,200.4,9.0,6.3333335,7.0,2,1.125,51.05,3.8,0.30000001,0.4,2.4000001,0,0.0,9.0,2,3.25,-0.066769242,18KPR0111K
4963,0.0,1.0,0.95,9.0,6.1904764000000005,7.0,2,3.75,1.0,4.5999999,0.89999998,0.2,3.7142856,0,3.0,8.0,1,3.125,-0.024229655,18KPR0119C
4964,0.0625,1.0,100.8,9.0,6.1666665,7.0,2,4.5,1.0,3.4000001,0.89999998,0.0,4.5999999,0,1.0,8.0,2,3.0,-0.23261020000000004,18KPR0126M
4965,0.0,1.0,200.25,9.0666666,6.861111200000001,7.0,2,3.75,0.0,3.0,0.89999998,0.0,4.5999999,0,2.0,8.520833,3,3.25,-0.4407455,18KPR0129J
4966,0.0,1.0,0.2,9.333333,7.219999799999999,7.8000002,2,3.125,251.05,4.6666665,0.89999998,0.166666669,4.5,0,0.0,8.6428576,2,4.125,-0.67436713,18KPR0146Z
4967,0.0,1.0,1.0,9.0,6.1666665,7.0,2,4.0,1.0,3.5999999,0.2,0.0,3.5,0,2.0,8.166667,2,2.0,-0.10241706,18KPR0147Z
4968,0.0,1.0,0.5,8.8000002,6.25,7.0,2,3.625,1.4,3.5,0.89999998,0.0,4.5999999,0,0.0,8.0,1,2.875,-0.35728243,18KPR0149X
4969,0.025,1.0,0.7,9.5,7.2666664,7.0,1,1.25,1.775,3.25,0.89999998,0.0,2.75,0,0.0,8.0,2,2.625,0.480717,18KPR0172Y
4970,0.0,1.0,50.35,9.0,6.0,7.0,1,6.5,701.3699999799999,6.0,0.89999998,0.05,10.5,0,0.0,8.083333999999999,2,8.5,0.020373017,18KPR0181F
4971,0.0,1.0,0.3,9.104167,6.3333335,7.0476189,1,8.75,3.0,7.75,0.89999998,0.1,8.125,0,1.0,8.177083,2,8.625,-0.34695405,18KPR0190N
4972,0.0,1.0,1.0,9.0,6.3277779,7.25,2,3.7142856,0.0,2.0,0.89999998,0.0,4.0,0,1.0,8.666667,2,0.85714287,0.97192806,18KPR0203A
4973,0.0,1.0,0.9,9.1428576,7.5,7.0,2,4.25,2149.4,5.3333335,0.5,0.1,4.0,0,0.0,8.25,1,3.375,-0.035633713,18KPR0209V
4974,0.0,1.0,100.2047619049,9.0,6.8000002,7.333333500000001,1,1.4285715,2.3,4.0,0.5,0.0,3.0,0,0.0,10.25,1,1.7142857,0.35046709,18KPR0210K
4975,0.0,1.0,0.8,10.0,6.5,7.0,2,1.75,0.0,2.0,0.89999998,0.0,3.5,0,4.0,8.5,2,1.875,-0.75789893,18KPR0212I
4976,0.0,1.0,1.0,9.0,6.1666665,7.0,2,1.625,1.0,3.1666667,0.89999998,0.0,2.25,0,8.0,8.0,2,3.5,-0.08068516099999999,18KPR0214G
4977,0.0,1.0,0.75,9.0,6.0,7.0,2,3.5,1.1,3.5999999,0.89999998,0.183333338,2.6666667,0,0.0,8.444444699999998,2,1.375,-0.7256664,18KPR0221Q
4978,0.0,1.0,0.5,9.5,7.366666800000001,7.0,2,2.0,2.0,1.0,0.89999998,0.0,4.0,0,2.0,8.5,1,2.8333333,-0.56239808,18KPR0233V
4979,0.0,1.0,0.9,9.0,6.875,6.8000002,2,1.25,1.5,3.0,0.8999999800000003,0.0,3.0,0,0.0,8.6999998,1,3.625,-0.40380406,18KPR0244A
4980,0.0,1.0,100.35,9.0,6.0,7.0,2,3.25,3.0,2.5,0.5,0.1,2.75,0,3.0,8.1428576,1,1.125,0.052844907999999996,18KPR0258D
4981,0.0,1.0,0.775,9.0,6.460416650000001,7.0,1,5.0,2.0,5.0,0.89999998,0.0,6.0,0,2.0,8.171666720000001,2,3.0,-0.24632558,18KPR0265N
4982,0.0,0.875,0.566666669,9.0,6.9166669999999995,7.0,1,2.75,0.0,2.8333333,0.89999998,0.0,1.5,0,2.0,8.0,3,1.875,-0.26013023,18KPR0268K
4983,0.0,1.0,150.225,9.0,6.2857141,7.0,2,7.75,1000.0,5.2857141,0.89999998,0.0,6.0,0,2.0,8.0333328,2,3.875,-0.85163045,18KPR0269J
4984,0.0,1.0,200.2,8.8000002,6.0,7.0,1,2.625,1.0,2.75,0.89999998,0.2,2.4000001,0,1.0,8.0,3,1.125,0.35712335,18KPR0277S
4985,0.0,1.0,100.691666669,8.9523811,6.1305556,7.0,3,7.25,1099.83333334,8.0,0.89999998,0.0,8.571428300000001,0,0.0,8.416667,2,9.0,-0.14466536,18KPR0286Z
4986,0.0,1.0,0.8,10.5,6.25,7.0,2,9.0,2.6666667,3.5,0.89999998,0.0,5.5,0,3.0,8.5,3,1.5,-1.4121435,18KPR0291L
4987,0.0,1.0,999.0,9.0,6.0,7.0,2,2.0,1.5,2.0,0.89999998,0.0,2.0,0,2.0,8.0,2,2.25,1.7993503,18KPR0293J
4988,0.0,1.0,1.0,10.333333,6.0,7.0,2,6.0,2.0,5.66476189,0.89999998,0.5,7.0,0,1.0,8.0,2,4.0,0.25279346,18KPR0306X
