,cistern,workingComputers,directivesTeachers,classSize_5,roomQuality,mt_readTeachers,carrMagisterial,meanAge_2,classSize_6,students1,nivelCarrMagis,sexRatio_students,mt_speakStaff,meanAge_3,classSize_prim,graduateTeachers,margina,mt_readStaff,totalGirls,totalTeachers,preschoolAttendance,disabilitiesStudents,extraFacilities,safety,p_mat_std,cct
4464,1.0,1.0,1.0,5.0,1.4,0.875,0.0,7.9053979000000005,4.375,6.5,0.0,0.13062365,0.5,9.2285004,5.8541665,0.041666668,1,0.5,19.625,1.5,0.22916667,0.0,0,3,-0.44335669,30DPB0538Y
4465,0.0,0.5966666700000001,1.0,12.875,1.2,0.90625,0.37916669,7.157466900000001,11.25,11.25,0.97083336,0.097201519,0.625,8.1906395,12.125,0.125,2,0.625,35.5,4.0,0.7568109000000001,0.0013736264,0,0,0.070900328,30DPB0540M
4466,0.0,0.685454547,1.0,2.1428571,1.8,0.0,0.0,7.1428571,2.1666667,1.625,0.0,0.15669644,0.0,8.2142859,1.8333334,0.2,1,0.0,6.5,0.0,0.14285715,0.0,0,0,-0.67844987,30DPB0542K
4467,0.0,0.4,1.0,5.625,1.2,1.0,0.0,6.9750314,5.5,7.125,0.0,0.12342360000000001,0.58333337,8.0550098,6.4583335,0.0,2,0.58333337,19.625,1.5,1.0,0.0073593072999999995,1,3,-0.86144847,30DPB0544I
4468,0.0,0.9,1.0,11.25,1.4,1.0,0.33333334,7.108357000000001,9.75,10.125,0.66666669,0.12757227,0.66666669,8.1926012,10.583333,0.0625,1,0.66666669,24.5,2.0,0.875,0.0,1,2,-0.6797424,30DPB0545H
4469,0.0,0.760000002,1.0,5.375,2.0,0.875,0.0625,7.1681547000000005,5.0,7.5,0.0625,0.075129353,0.4375,8.1910715,5.8541665,0.0,2,0.4375,16.75,1.0,0.875,0.0,1,1,-1.1600131999999999,30DPB0546G
4470,0.0,0.5,1.0,8.625,1.4,1.0,0.083333336,7.5073232999999995,7.875,6.25,0.083333336,0.10421169999999999,0.66666669,8.691612199999998,8.0,0.0,1,0.66666669,28.375,2.0,0.95227271,0.0,2,0,-0.29344195,30DPB0547F
4471,1.0,0.366666669,1.0,6.625,1.4,0.95833331,0.1875,7.121573,6.625,7.5,0.29166669,0.12855013,0.45833334,8.2754469,7.125,0.22916667,2,0.45833334,21.5,1.625,1.0,0.0085227275,1,0,-1.1657505,30DPB0548E
4472,0.0,1.0,0.375,15.0,1.2,0.97500002,0.0,7.4247179,14.25,13.125,0.0,0.17132588,0.82321429,8.6514492,15.041667000000002,0.0,2,0.82321429,42.375,5.5,0.75,0.0092013888,1,1,-0.72565699,30DPB0549D
4473,0.0,0.325000007,1.0,7.0,1.4,1.0,0.5,6.9783235,7.75,7.375,0.875,0.08166489,0.66666669,8.2276783,7.4375,0.3125,2,0.66666669,20.125,2.0,0.75,0.0051816241,2,4,-1.2095661,30DPB0550T
4474,0.0,0.55,1.0,15.5,1.6,0.97500002,0.20833334,7.1930265,13.75,14.375,0.33333334,0.14536551,0.78750002,8.390535400000001,16.020834,0.075000003,2,0.78750002,42.375,4.75,0.65501976,0.0013297872,3,2,-0.91611511,30DPB0551S
4475,0.0,1.0,1.0,10.375,1.4,1.0,0.27083334,7.2228727,9.0,13.375,0.83333331,0.15565476,0.5625,8.370846700000001,11.354167,0.0,1,0.5625,32.875,1.375,0.85000002,0.0072460268,2,0,-0.35873652,30DPB0552R
4476,0.0,0.0,1.0,2.25,1.2,0.0,0.25,6.9375,2.375,2.125,0.25,0.14806548,0.0,7.983333099999999,2.2857144,0.33333333400000004,2,0.0,8.625,0.0,0.85714287,0.0,0,0,-0.42583114,30DPB0554P
4477,0.0,0.653763444,0.25,13.0,1.2,1.0,0.18973215,7.382056200000001,14.0,10.0,0.47767857,0.077033646,0.73095238,8.5257988,11.583333,0.40833333,2,0.73095238,39.25,5.125,0.83664775,0.0,2,0,-0.27235231,30DPB0556N
4478,0.0,0.458333337,0.375,21.0,1.6,1.0,0.36309525,7.1027451,17.625,19.5,1.2857143,0.1714765,0.84821427,8.481746699999999,20.604167999999998,0.050000000999999995,2,0.84821427,56.125,5.625,0.95689893,0.031455591,2,3,-0.56341255,30DPB0558L
4479,0.0,0.56794872,1.0,5.125,1.46,0.75,0.0,7.010416499999999,4.125,3.75,0.0,0.20771185,0.20833334,8.322917,4.3333335,0.0,2,0.20833334,10.125,0.625,0.17708333,0.0065789474,1,4,0.097774893,30DPB0561Z
4480,0.0,0.45888889600000005,0.25,24.375,1.4,1.0,0.31845239,7.149781699999999,23.875,18.375,0.50297618,0.08897952699999999,0.85119045,8.2072773,22.625,0.045833334,2,0.85119045,60.625,5.75,1.0,0.011373626999999999,3,5,-0.086718634,30DPB0563X
4481,1.0,1.0,0.0,20.75,1.2,0.875,0.11299603,7.3643312000000005,22.375,23.75,0.12862103,0.098847665,0.77276784,8.492255199999999,22.885417999999998,0.031746034,2,0.77276784,74.25,7.75,0.69375002,0.0034425060999999997,1,0,-0.75229025,30DPB0564W
4482,0.0,0.0,1.0,8.125,1.4,0.75,0.083333336,7.0634918,7.625,8.625,0.083333336,0.057662822,0.41666669,8.2199402,8.020833,0.0,2,0.41666669,26.0,1.875,0.625,0.0,1,0,-0.59788316,30DPB0565V
4483,0.0,0.0,0.75,9.75,2.0,0.75,0.3125,7.3104954,9.5,8.375,1.0520834,0.14371121,0.52083337,8.5897541,9.5,0.0625,2,0.52083337,28.625,2.25,1.0,0.0,2,5,-0.3905215,30DPB0566U
4484,0.0,0.0,1.0,4.125,1.4,0.33333334,0.0,8.184821099999999,3.75,3.75,0.0,0.16014715,0.0625,8.6702385,4.25,0.0,2,0.0625,10.875,0.375,0.86964285,0.0,1,1,-0.80951095,30DPB0567T
4485,0.0,0.25,0.125,21.3125,1.6,0.92919582,0.25,7.1570587,21.1875,52.5,0.52529764,0.08979477699999999,0.84226191,8.2555952,23.100695,0.30550700000000003,2,0.84226191,135.125,12.25,0.99385244,0.0,2,2,-0.37900257,30DPB0568S
4486,0.0,0.426666669,0.0,20.0625,1.4,1.0,0.41666666,7.366333,19.9375,21.75,0.91145831,0.13629873,0.76041669,8.398535699999998,21.3125,0.125,2,0.76041669,62.125,6.375,1.0,0.044782015999999994,2,5,-0.62507975,30DPB0570G
4487,0.0,1.0,1.0,2.4285715,1.2,1.0,0.25,7.166666499999999,2.375,1.25,0.5,0.39410946,0.25,8.3476191,2.8333333,1.0,2,0.25,5.875,0.375,0.66666669,0.06071429,1,0,-0.94778085,30DPB0571F
4488,1.0,1.0,1.0,7.375,1.2,1.0,0.125,6.8601189,6.875,5.375,0.125,0.058741655,0.625,7.9256492,6.604166499999999,0.125,2,0.625,23.375,2.0,1.0,0.0052105947,0,1,-0.81390262,30DPB0572E
4489,1.0,0.6297619040000001,0.75,14.75,2.0,1.0,0.60000002,7.301510799999999,13.875,14.75,0.94375002,0.09961610300000001,0.78750002,8.375280400000001,15.333333999999999,0.30208334,2,0.78750002,46.0,3.75,0.99374998,0.0040844991,0,3,-0.96366119,30DPB0573D
4490,0.0,0.713333336,1.0,3.125,1.6,1.0,0.25,7.25,2.875,2.75,0.25,0.20778771,0.125,8.260417,3.0416665000000003,0.0,2,0.125,8.875,0.25,1.0,0.0,1,2,0.55001616,30DPB0574C
4491,0.4,0.389473683,1.0,1.4,1.0,0.0,0.25,6.916666499999999,1.3333334,0.625,0.5,0.30208334,0.0,7.916666499999999,2.031944433333334,0.42857143000000003,2,0.0,3.0,0.0,0.66666669,0.050000000999999995,0,1,-0.45695573,30DPB0575B
4492,0.0,0.75,0.0,16.9375,1.6,1.0,0.21714744,7.0609063999999995,16.125,20.5,0.43604311,0.12771338,0.77513111,8.1802158,16.291666,0.22291666,2,0.77513111,66.125,9.0,1.0,0.0,1,0,-0.43283471,30DPB0576A
4493,1.0,0.0,0.0,21.6875,1.0,0.89258659,0.44166666,6.869183500000001,20.3125,25.375,1.1265873,0.061856017,0.66190475,7.9998069,20.6875,0.10909091,3,0.61726189,83.0,8.375,0.99025488,0.011249715,2,3,-0.066259027,30DPB0577Z
4494,0.0,0.0,0.0,15.0,1.0,1.0,0.10902778,7.2091913,15.125,13.125,0.16805556,0.1511384,0.76944447,8.2708073,14.385417000000002,0.31845239,2,0.76944447,40.875,5.375,0.97469836,0.096041106,1,3,-0.44773489,30DPB0578Z
4495,0.0,0.365909094,1.0,7.75,1.2,1.0,0.20833334,6.983585799999999,7.75,7.5,0.20833334,0.11424807,0.625,8.0334549,8.104167,0.0,2,0.625,22.875,1.75,1.0,0.0,1,0,-1.0104657,30DPB0579Y
4496,1.0,0.7777777830000001,0.5,15.25,1.4,0.83333337,0.061259922,7.2015338,13.625,18.625,0.061259922,0.065665983,0.57281744,8.4311333,15.177082999999998,0.21666667,2,0.57281744,51.375,4.75,0.84722221,0.0075705824,4,1,-0.88274294,30DPB0580N
4497,0.0,0.436666675,0.875,5.375,2.0,1.0,0.32291669,7.038888900000001,5.5,4.875,0.78125,0.09954136599999999,0.59375,8.2107143,5.5,0.27083334,2,0.59375,13.75,1.625,1.0,0.016225204,1,0,-0.7339198,30DPB0582L
4498,1.0,0.6613095290000001,0.0,16.875,1.4,1.0,0.16964287,7.1036220000000005,15.375,16.25,0.29017857,0.12220205,0.84375,8.245169599999999,16.572916,0.19880953,2,0.84375,49.875,6.125,0.96527779,0.0048705214,3,2,0.014787786,30DPB0583K
4499,0.0,0.0,0.0,12.125,1.4,1.0,0.035714287000000004,6.772161,12.0,12.0,0.035714287000000004,0.056242727,0.83928573,7.8330011,12.291667,0.23333333,2,0.83928573,35.375,5.25,0.98214287,0.0071443152,2,4,-0.29360405,30DPB0584J
4500,0.0,0.383333338,1.0,9.375,1.4,0.41666666,0.20833334,7.4038997,8.5,8.375,0.375,0.10363802,0.19791667,8.3070192,9.291667,0.125,1,0.19791667,26.75,1.875,0.86250001,0.0,2,0,-0.9362309000000001,30DPB0585I
4501,0.0,1.0,1.0,7.625,1.8,1.0,0.041666668,6.9564257,7.375,7.0,0.041666668,0.074936524,0.64583337,8.0480652,7.375,0.5,2,0.64583337,19.5,1.875,1.0,0.013208817,3,1,0.25321594,30DPB0586H
4502,0.0,0.520000003,0.0,13.875,1.2,0.99702382,0.12580198,7.4392128,12.5625,19.125,0.12580198,0.16547868,0.83034885,8.536922500000001,13.10243,0.38363096,2,0.83034885,55.0,9.875,0.79168355,0.023133067,3,1,-0.79100931,30DPB0588F
4503,0.0,0.55,1.0,10.25,1.5,1.0,0.40416667,7.445991,10.625,8.5,0.98125005,0.12748542,0.71458334,8.5646629,8.854167,0.3125,2,0.71458334,27.125,2.625,0.83333331,0.006407850400000001,0,0,-0.87562466,30DPB0589E
4504,1.0,0.0,0.125,10.5,1.2,1.0,0.24583334,6.911808000000001,10.6875,8.375,0.43333334,0.061909825,0.71250004,8.050288199999999,9.90625,0.43601191,2,0.71250004,30.125,5.375,0.96875,0.0033333334,0,1,-0.44926021,30DPB0590U
4505,1.0,0.175,1.0,4.75,1.4,1.0,0.25,7.045833099999999,5.0,3.375,0.5,0.17772818,0.5,8.1607141,4.1666665,0.125,2,0.5,11.0,1.0,0.85714287,0.0,0,1,-0.39610538,30DPB0591T
4506,0.0,0.0,1.0,4.25,1.4,0.80000001,0.0,7.0500002,4.625,2.5,0.0,0.11914822,0.25,8.074999799999999,3.5625,0.0,2,0.25,9.75,0.625,1.0,0.0086206896,2,3,-0.23550698,30DPB0592S
4507,0.0,0.466666669,1.0,4.25,1.4,1.0,0.125,7.1970239000000005,4.875,4.25,0.125,0.18489914,0.60416669,8.3672619,4.25,0.2857143,2,0.60416669,9.125,1.375,0.8125,0.0080645159,1,0,-0.10350788,30DPB0593R
4508,0.0,0.774155846,1.0,5.125,1.2,1.0,0.5,7.0055556,5.0,4.75,1.0,0.094545558,0.5,8.0055552,4.8958335,0.0,2,0.5,14.75,1.0,1.0,0.0052083335,1,3,-0.0067518037,30DPB0594Q
4509,0.0,0.4375,1.0,8.875,1.4,1.0,0.020833334,6.842807799999999,9.375,7.0,0.020833334,0.049676385,0.80208331,7.8862104,7.958333500000001,0.0,3,0.80208331,22.625,4.25,1.0,0.0042372881,2,4,0.37017399,30DPB0595P
4510,0.0,0.5,0.25,19.625,1.4,1.0,0.18849206,7.40798,16.5,27.5,0.32614088,0.15241531,0.86706352,8.6649981,21.5625,0.069196433,2,0.86706352,68.5,6.625,0.86956525,0.0017732268,4,0,-1.0264844000000002,30DPB0596O
4511,0.0,0.0,1.0,7.625,1.48,0.5,0.1875,7.6525974,7.75,6.75,0.1875,0.22923037,0.1875,8.873187099999999,7.833333500000001,0.16666667,1,0.1875,19.5,0.75,0.70833331,0.0,2,3,-1.0934428999999999,30DPB0597N
4512,0.0,0.0,0.0,28.9375,1.0,0.52272725,0.0,7.5038176,26.229165999999996,64.75,0.0,0.12761557,0.23896049,8.744796800000001,28.583334000000004,0.13731061,1,0.23896049,174.125,6.125,0.76148146,0.01854628,1,1,-0.81111854,30DPB0598M
4513,1.0,0.0,1.0,11.5,1.42,0.8125,0.0,7.6041508,10.625,14.625,0.0,0.11140147,0.45833334,8.8189793,12.916666000000001,0.125,1,0.45833334,39.625,1.625,0.625,0.0015625,2,1,-0.94527745,30DPB0599L
4514,1.0,0.66666669,0.0,28.75,1.44,0.875,0.23295455,7.3134208,25.5625,39.375,0.48977274,0.0771918,0.65340912,8.4871655,28.302084000000004,0.39409721,2,0.62840909,131.75,7.75,0.99632353,0.035666529,1,2,-0.58253962,30DPB0600K
4515,1.0,0.5,0.0,26.9375,1.0,1.0,0.26446024,7.1931747999999995,25.229166,74.625,0.35803127,0.093724087,0.87382662,8.3866472,26.777779,0.27215075,2,0.87382662,211.0,16.125,0.88735402,0.010197686999999999,3,2,0.097996056,30DPB0602I
4516,1.0,1.0,0.125,23.875,1.4,0.72916669,0.52678573,7.365810400000001,20.625,31.375,1.0535715,0.082972936,0.80059522,8.517692599999998,25.666666,0.25416666,5,0.62202382,74.5,5.875,0.83534795,0.0078861378,1,1,0.38427463,30DPB0603H
4517,0.0,1.0,1.0,8.25,2.0,1.0,0.1875,7.0752163,8.5,7.625,0.75,0.13024414,0.52083331,8.1361074,8.166667,0.0,1,0.52083331,25.875,1.125,0.83928573,0.010116959,1,1,-1.2951925,30DPB0604G
4518,0.0,0.0,1.0,9.875,1.2,1.0,0.0,7.669832700000001,8.5,10.875,0.0,0.15518001,0.60416669,8.7647867,9.729166000000001,0.0,2,0.60416669,31.375,1.375,0.85000002,0.034470487,1,0,-0.80297995,30DPB0606E
4519,1.0,0.55,1.0,7.125,1.44,1.0,0.0,7.320535700000001,7.125,8.5,0.0,0.13478106,0.46875,8.6123877,7.875,0.125,1,0.46875,22.875,1.0,0.95039684,0.023316177999999996,2,1,-0.5045079,30DPB0607D
4520,1.0,0.0,1.0,7.25,1.8,1.0,0.1875,6.9517045,6.0,7.75,0.34375,0.09169382599999999,0.60416669,8.1610575,6.958333500000001,0.0,1,0.60416669,20.625,2.0,1.0,0.0,3,5,-0.60162878,30DPB0608C
4521,0.0,0.716666669,1.0,3.0,1.6,1.0,0.5,6.977083199999999,2.5,2.75,2.0,0.16246843,0.125,8.050000200000001,3.0666666,0.0,2,0.125,9.625,0.25,0.48958334,0.0,0,1,0.073128238,30DPB0609B
4522,0.0,1.0,0.125,19.0625,1.6,1.0,0.6150793999999999,6.9996222999999995,21.125,19.25,1.8918650000000001,0.047065197999999996,0.76587301,8.0364676,19.822916,0.32738096,2,0.76587301,62.375,6.125,0.93357491,0.10493346,2,3,-0.33513588,30DPB0610R
4523,0.0,0.464285721,1.0,15.5,1.6,1.0,0.1875,7.0690446,13.875,13.125,0.59375,0.10685231,0.66250002,8.3678179,14.541667000000002,0.27083334,2,0.69375002,43.25,2.875,0.91177887,0.015304383000000001,1,1,-0.95482999,30DPB0611Q
4524,0.0,1.0,1.0,12.125,1.4,1.0,0.0,7.4226584,11.5,14.125,0.0,0.13751219,0.625,8.4879036,12.729166000000001,0.0,1,0.70833337,35.0,2.5,0.82023811,0.097927839,6,4,-0.46927315,30DPB0612P
4525,1.0,0.6594505559999999,0.25,16.625,1.0,0.97500002,0.10714287,7.2842984,16.375,16.75,0.17857143,0.064395055,0.81279761,8.526098300000001,16.958334,0.1875,3,0.81279761,50.5,5.625,0.7170139,0.02037107,2,3,0.1631391,30DPB0613O
4526,1.0,1.0,1.0,4.625,1.0,0.875,0.0,7.637877499999999,4.125,10.375,0.0,0.11077556,0.4375,8.951786,6.666666499999999,0.25,1,0.4375,20.75,1.0,0.36013258,0.009785354100000001,1,3,-1.1697437,30DPB0616L
4527,0.0,0.33333334,1.0,18.75,1.8,1.0,0.077083334,7.683803999999999,16.125,26.875,0.09791667,0.15746982,0.69166666,8.8428278,22.458332000000002,0.42500001,1,0.69166666,65.125,3.125,0.95714283,0.0089736721,1,0,-1.3583688,30DPB0619I
4528,0.0,0.48666666799999997,1.0,26.625,1.6,1.0,0.083333336,7.4008918,23.125,32.0,0.10416667,0.11221679,0.83333331,8.823702800000001,30.354165999999996,0.025,1,0.83333331,95.375,5.0,0.75275934,0.0033840241,1,2,-1.1427903999999998,30DPB0620Y
4529,0.0,0.52666667,1.0,12.125,1.2,1.0,0.0,7.187661599999999,10.125,12.375,0.0,0.12996592,0.58333337,8.4945507,12.354166000000001,0.0625,1,0.58333337,38.375,1.5,0.81818181,0.0047676284000000005,5,0,-1.0912392,30DPB0621X
4530,0.0,0.33333334,0.875,29.0,1.4,0.89999998,0.0,7.5085087,26.875,40.5,0.0,0.15278451,0.55877978,8.6707287,29.90625,0.21696429,1,0.55877978,103.125,4.875,0.90293503,0.0078398474,3,0,-1.2472653,30DPB0622W
4531,0.0,0.7591666699999999,1.0,5.25,1.0,1.0,0.25,7.174771300000001,4.125,6.5,0.375,0.18857601,0.125,8.3268852,5.7291669999999995,1.0,1,0.125,16.0,0.25,0.89999998,0.0,1,2,-0.71963125,30DPB0624U
4532,0.0,0.0,1.0,10.0,1.0,0.9375,0.375,7.3730516,7.75,12.0,0.75,0.25965875,0.58333337,8.555370300000002,10.375,0.5625,1,0.58333337,31.25,1.875,0.60172886,0.011749751999999999,1,0,-0.82206696,30DPB0625T
4533,0.0,0.0,0.125,23.25,1.2,1.0,0.11011905,7.3213353,22.125,26.125,0.18452382,0.12697928,0.85416669,8.50002,24.416666,0.10416667,1,0.85416669,72.5,5.875,0.71264708,0.0,1,0,-1.358754,30DPB0626S
4534,0.0,0.0,1.0,5.25,1.6199999999999999,1.0,0.75,7.4851189,3.875,4.5,0.75,0.20077267,0.1875,8.9760418,4.7708335,0.0,1,0.1875,13.5,0.375,0.25416666,0.056550797,2,1,-0.94368905,30DPB0627R
4535,0.0,0.0,1.0,6.0,1.34,0.5,0.5,7.4616747000000005,5.75,7.375,1.0,0.2758739,0.4375,8.985714,7.020833500000001,0.0,1,0.25,16.0,1.0,0.4375,0.0,1,2,-1.3040116000000002,30DPB0628Q
4536,1.0,0.5677777799999999,1.0,4.625,1.4,1.0,0.75,6.9028273,5.125,5.0,2.375,0.20607638,0.1875,8.3187504,5.1666669999999995,0.0,2,0.1875,10.5,0.375,0.84375,0.0,1,1,0.050627567000000005,30DPB0629P
4537,0.0,0.0,1.0,12.625,1.4,0.5625,0.0,7.281155099999999,11.25,10.875,0.0,0.11533143,0.35416669,8.439312,11.645833,0.0,2,0.35416669,34.375,1.875,0.8660714,0.0,1,0,-0.65485775,30DPB0630E
4538,0.0,0.640430111,1.0,7.75,1.4,1.0,0.0,6.8987417,7.375,7.875,0.0,0.078182273,0.66666669,8.040227900000001,7.770833500000001,0.5,2,0.66666669,21.875,2.0,0.75,0.0028409092,2,1,-0.13393898,30DPB0631D
4539,1.0,0.55,1.0,4.25,2.0,0.66666669,0.1875,7.1163197,4.25,6.0,0.3125,0.14910829,0.25,8.547519699999999,5.2291669999999995,0.0,1,0.25,16.875,0.75,0.35227272,0.0,1,1,-0.92530811,30DPB0632C
4540,0.0,0.8120238069999999,0.0,19.125,1.2,0.83333331,0.098214284,7.1711636,22.625,21.5,0.098214284,0.079171151,0.71875,8.376318,20.520832000000002,0.16071429999999998,2,0.71875,66.25,6.25,0.86666667,0.0,2,1,0.20277584,30DPB0633B
4541,0.0,0.644444442,1.0,7.875,1.2,1.0,0.33333334,6.975852000000001,8.25,7.5,0.5,0.090885416,0.33333334,8.036458,7.9375,0.5,2,0.33333334,25.5,1.0,0.8035714,0.0,1,1,-0.80413431,30DPB0634A
4542,1.0,0.526666671,1.0,5.25,1.8,1.0,0.125,7.1208334,5.75,4.75,0.25,0.089294389,0.625,8.060606,5.0833330000000005,0.5625,2,0.625,16.625,1.75,1.0,0.019205336,1,1,-0.35072732,30DPB0637Y
4543,1.0,0.5,0.0,29.892857,1.4,0.644584,0.11804107,7.1682262,26.261906,61.85714300000001,0.24199528,0.11142238,0.56160623,8.4872561,29.660715000000003,0.10088959,2,0.56160623,186.42857,13.0,0.95289582,0.0019714204,1,1,-0.86127013,30DPB0639W
4544,1.0,0.0,0.5,28.125,1.4,1.0,0.26354167,7.7495508,25.5,20.625,0.31041667,0.11750005,0.77261907,8.9418917,24.270834,0.29791668,2,0.77261907,67.5,5.375,0.2814365,0.0,1,1,-0.26131004,30DPB0641K
4545,0.0,0.45,1.0,11.25,1.4,1.0,0.0,7.0207253,10.875,12.875,0.0,0.030418649,0.66666669,8.1844778,11.958333999999999,0.125,1,0.66666669,33.125,2.0,0.875,0.0,0,1,-1.2647153999999998,30DPB0642J
4546,0.0,0.652380956,1.0,6.125,1.4,1.0,0.0,7.1330943,5.5,6.125,0.0,0.12564033,0.5,8.1785717,6.4166665,0.0,1,0.5,20.25,1.0,0.75,0.0,1,2,0.12999387,30DPB0643I
4547,0.0,0.6666666680000001,0.5,8.125,1.5,0.875,0.089285716,7.230753900000001,9.125,6.625,0.10714286,0.10780957,0.58035713,8.5095243,7.645833500000001,0.4375,2,0.58035713,22.375,3.625,1.0,0.0078125,2,0,-0.13253611,30DPB0645G
4548,0.0,0.366666668,1.0,2.0,1.4,0.0,0.5,7.304761900000001,2.6666667,2.5,0.5,0.21711311,0.0,9.1333332,2.3333333,0.8177083320000001,2,0.0,6.875,0.0,0.85714287,0.039468344,2,0,0.20745493,30DPB0647E
4549,0.0,0.6041666689999999,1.0,3.5,1.6800000000000002,1.0,0.0625,7.2991071,3.0,4.0,0.25,0.16357324,0.0625,8.2416668,3.75,1.0,1,0.0625,10.125,0.125,0.25,0.0,3,2,-1.2243844,30DPB0649C
4550,0.0,1.0,0.125,23.875,1.8,0.8035714,0.027777778,7.2941246,21.875,24.875,0.027777778,0.10174644,0.57614088,8.672576,23.645834,0.0,2,0.57614088,75.375,6.125,0.98511904,0.0031708770000000003,3,2,-0.91093028,30DPB0650S
4551,0.0,1.0,0.125,21.4375,1.3800000000000001,0.8576389000000001,0.0,7.478438400000001,21.5,30.25,0.0,0.14150827,0.68020833,8.8277769,22.03125,0.029513888,1,0.68020833,85.75,7.5,0.5,0.0,1,2,-0.74522501,30DPB0652Q
4552,0.0,1.0,0.0,33.833332,1.0,1.0,0.109375,7.2492175,29.875,75.0,0.171875,0.084959559,0.9375,8.4320717,29.638889000000002,0.15000001,2,0.9375,215.0,15.0,0.69538683,0.07435385900000001,2,1,-0.35095808,30DPB0654O
4553,0.0,0.33333334,0.875,11.625,1.6,1.0,0.16071429999999998,7.236490700000001,11.625,11.25,0.27678573,0.075873889,0.75297618,8.34865,11.354167,0.40833333,2,0.79464287,34.75,4.25,0.84251374,0.04805667,3,3,-0.18503737,30DPB0656M
4554,0.0,0.7047619070000001,1.0,10.625,1.6,1.0,0.15625,7.4580803,8.0,15.5,0.54166669,0.19073915,0.65625,9.057770699999999,12.895833,0.0,1,0.65625,39.5,2.0,0.87226224,0.0,2,0,-0.46168327,30DPB0657L
4555,0.0,0.1,1.0,4.125,1.2,1.0,0.0,7.3937502,4.125,3.375,0.0,0.11695804,0.125,8.7065477,3.9166667,0.0,2,0.125,12.75,0.25,0.89999998,0.030113637000000002,1,1,-0.79495662,30DPB0658K
4556,0.0,0.555555558,1.0,6.0,1.6,1.0,0.3125,7.1612101,6.375,6.0,0.3125,0.11335055,0.5,7.9913197,6.125,0.75,1,0.5,16.125,1.0,1.0,0.022335036000000003,0,0,-0.54249346,30DPB0659J
4557,0.0,0.38333333399999997,1.0,1.875,1.6,0.0,0.5,7.125,1.75,1.875,1.0,0.18363096,0.0,7.9375,1.7916667000000002,0.6,3,0.0,5.625,0.0,0.75,0.0,3,2,-0.55866617,30DPB0660Z
4558,1.0,0.0,1.0,3.5,1.6,1.0,0.25,6.791666499999999,3.375,2.0,1.125,0.14397322,0.25,7.953125,2.9375,0.0,2,0.25,9.375,0.5,0.75,0.017451372,1,1,-0.40922543,30DPB0661Y
4559,0.0,0.60000002,1.0,3.5,1.6,1.0,0.5,7.0625,3.625,3.125,0.5,0.11761364,0.5,7.9729166,3.4583333,0.0,2,0.5,11.625,1.0,1.0,0.0,2,1,0.14071371,30DPB0664V
4560,1.0,0.0,1.0,12.875,1.2,0.95833331,0.0,7.249733900000001,11.75,11.0,0.0,0.070153773,0.64583331,8.410474800000001,12.604167,0.0,1,0.64583331,43.375,2.375,0.81362784,0.0,4,1,-0.79445791,30DPB0665U
4561,1.0,0.7833333379999999,1.0,11.625,2.0,1.0,0.0,6.9957852,10.5,10.875,0.0,0.10328184,0.66666669,8.1298294,11.583333,0.20833334,2,0.69791669,36.75,2.375,1.0,0.0017361110999999999,1,1,-0.76023549,30DPB0666T
4562,0.0,0.0,1.0,6.125,1.2,1.0,0.0,7.137152700000001,5.625,6.625,0.0,0.12617297,0.375,8.3235121,6.3333335,0.0,2,0.3125,17.25,0.625,0.0,0.0029761905,0,0,-1.0818421,30DPB0667S
4563,0.0,0.366666669,1.0,5.75,1.6,1.0,0.6875,7.751461,4.5,9.875,1.375,0.17655539999999997,0.3125,8.861854600000001,7.520833500000001,0.0,1,0.3125,19.625,0.625,0.56498015,0.0047971494,1,0,0.25274077,30DPB0668R
4564,1.0,0.0,0.5,10.375,1.2,1.0,0.0625,6.878760799999999,10.125,9.25,0.109375,0.10600313,0.71354169,8.1352453,9.916667,0.33333334,2,0.71354169,29.25,4.25,0.97115386,0.016743968999999997,1,4,-0.31718537,30DPB0670F
4565,0.0,0.0,1.0,4.375,1.4,0.83333331,0.5,7.2923613,4.375,5.0,1.25,0.11204259,0.3125,8.5,5.0,0.66666669,1,0.3125,16.875,0.75,0.84375,0.13401765,1,1,-0.95704448,30DPB0672D
4566,1.0,0.523750001,0.125,23.9375,1.2,0.67857146,0.32916668,7.576694,25.5,30.0,0.66250002,0.068661757,0.53611112,8.6217813,23.916666,0.14955357,2,0.53611112,88.375,7.5,0.57562971,0.0,2,1,-0.42733917,30DPB0675A
4567,1.0,1.0,0.0,20.9375,1.2,1.0,0.29010418,7.507362400000001,21.708334,43.75,0.36197919,0.087704226,0.87187499,8.7114754,21.166666,0.16620879,2,0.87187499,147.75,13.625,0.92975974,0.0070846146,2,2,-0.5858171,30DPB0676Z
4568,1.0,0.09090909400000001,0.125,23.0,1.8,0.87878788,0.35391691,7.2208257,20.25,37.75,0.96350527,0.08715014900000001,0.75108224,8.3066797,22.010416,0.20448233,2,0.75108224,112.5,11.125,0.84534806,0.0017547316,7,2,-0.22002724,30DPB0677Z
4569,0.0,0.8000000030000001,1.0,3.625,1.6,0.0,1.0,6.880952400000001,3.5,3.5,1.875,0.087456293,0.0,7.958333500000001,3.4285714999999994,1.0,2,0.0,11.5,0.0,0.94375002,0.0,1,4,-0.51135093,30DPB0678Y
