Total,cct
-21.0,11PPR1016P
-21.0,17PPR0317Z
-21.0,31PPR0299T
-21.0,21PPR0780J
-21.0,08PPR2029M
-21.0,30PPR3636Z
-21.0,14PPR0200C
-21.0,15PPR3270R
-21.0,09PPR1065J
-21.0,30PPR0580T
-21.0,15PPR3755U
-21.0,17PPR0197C
-21.0,21PPR0598K
-21.0,02PPR0440X
-21.0,07PPR0575G
-21.0,21PPR0821T
-21.0,30PPR3696N
-21.0,14PPR0390K
-21.0,10PPR0346A
-21.0,16PPR0291I
-21.0,29PPR0107Z
-21.0,27PPR0119F
-21.0,19PPR0939C
-21.0,20PPR0085M
-21.0,28PPR0250N
-21.0,29PPR0034X
-21.0,14PPR0442Z
-21.0,02PPR0065J
-21.0,30PPR6383G
-21.0,11PPR0689V
-21.0,14PPR0092L
-21.0,13PPR0071Z
-21.0,09PPR0941K
-21.0,09PPR1665D
-21.0,09PPR1534L
-21.0,17PPR0209R
-21.0,19PPR0148S
-21.0,28PPR0337S
-21.0,21PPR1080X
-21.0,02PPR0025I
-21.0,09PPR1031T
-21.0,24PPR0175A
-21.0,28PPR0149Z
-21.0,19PPR0163K
-21.0,16PPR0290J
-21.0,17PPR0346U
-21.0,25PPR0047E
-21.0,15PPR2643J
-21.0,17PPR0156C
-21.0,05PPR0020K
-21.0,28PPR0002F
-21.0,21PPR0734Y
-21.0,15PPR3686O
-21.0,02PPR0007T
-21.0,25PPR0067S
-21.0,15PPR2994N
-21.0,17PPR0157B
-21.0,07PPR0564A
-21.0,15PPR3358V
-21.0,26PPR0241H
-21.0,05PPR0064H
-21.0,17PPR0342Y
-21.0,25PPR0124T
-21.0,21PPR1088P
-21.0,16PPR0286X
-21.0,28PPR0317E
-21.0,30PPR3509C
-22.0,31PPR0257U
-22.0,11PPR0071B
-22.0,15PPR2924S
-22.0,17PPR0278N
-22.0,13PPR0243B
-22.0,09PPR1608M
-22.0,21PPR0914I
-22.0,28PPR0094M
-22.0,13PPR0267L
-22.0,09PPR0663Z
-22.0,14PPR0421N
-22.0,13PPR0258D
-22.0,19PPR0888M
-22.0,15PPR2773C
-22.0,28PPR0350M
-22.0,09PPR1393C
-22.0,22PPR0152S
-22.0,15PPR3260K
-22.0,11PPR0874R
-22.0,08PPR2096K
-22.0,01PPR0056C
-22.0,09PPR1015B
-22.0,15PPR2640M
-22.0,09PPR1103W
-22.0,27PPR0082I
-22.0,02PPR0417W
-22.0,20PPR0010W
-22.0,27PPR0126P
-22.0,16PPR0373S
-22.0,28PPR0035X
-22.0,11PPR0608U
-22.0,16PPR0412D
-22.0,03PPR0032R
-22.0,31PPR0014Y
-22.0,17PPR0333Q
-22.0,19PPR0953W
-22.0,27PPR0107A
-22.0,27PPR0104D
-22.0,28PPR0340F
-22.0,05PPR0129A
-22.0,25PPR0147D
-22.0,14PPR1464S
-22.0,31PPR0253Y
-22.0,15PPR3226D
-22.0,15PPR1077Z
-22.0,13PPR0238Q
-22.0,09PPR0572H
-22.0,13PPR0235T
-22.0,04PPR0007R
-22.0,19PPR0958R
-22.0,24PPR0386E
-22.0,16PPR0444W
-22.0,31PPR0244Q
-22.0,15PPR3218V
-22.0,05PPR0113Z
-22.0,21PPR0663U
-22.0,11PPR0899Z
-22.0,25PPR0156L
-22.0,15PPR3404Q
-22.0,07PPR0569W
-22.0,11PPR0202D
-22.0,21PPR0754L
-22.0,32PPR0089N
-22.0,16PPR0401Y
-22.0,08PPR2099H
-22.0,14PPR0334S
-22.0,16PPR0086Z
-22.0,14PPR1564R
-22.0,19PPR0005V
-22.0,28PPR0222R
-22.0,30PPR2294M
-22.0,14PPR0374T
-22.0,15PPR0665H
-22.0,14PPR0861K
-22.0,13PPR0348W
-22.0,30PPR2996D
-22.0,04PPR0061L
-22.0,09PPR0782M
-22.0,17PPR0177P
-22.0,26PPR0055M
-22.0,09PPR1835H
-22.0,23PPR0006G
-22.0,09PPR0879Y
-22.0,09PPR0128Y
-22.0,30PPR3489F
-22.0,28PPR0167O
-22.0,14PPR0809O
-22.0,11PPR0984X
-22.0,16PPR0109T
-22.0,09PPR1760H
-22.0,15PPR1789X
-22.0,02PPR0147T
-22.0,21PPR1062H
-22.0,21PPR1074M
-22.0,15PPR1444D
-22.0,22PPR0184K
-22.0,14PPR0115F
-22.0,19PPR0964B
-22.0,15PPR3023I
-22.0,02PPR0128E
-22.0,09PPR1745P
-22.0,28PPR0143E
-22.0,15PPR3745N
-22.0,14PPR0001D
-22.0,09PPR0934A
-22.0,09PPR1789M
-22.0,09PPR1663F
-22.0,07PPR0528W
-22.0,09PPR1782T
-22.0,24PPR0354M
-22.0,28PPR0150O
-22.0,21PPR0876W
-22.0,15PPR3604O
-22.0,17PPR0236O
-22.0,31PPR0293Z
-22.0,09PPR1689N
-22.0,24PPR0275Z
-23.0,21PPR0650Q
-23.0,09PPR0399Q
-23.0,17PPR0348S
-23.0,24PPR0274A
-23.0,11PPR0966H
-23.0,03PPR0058Z
-23.0,15PPR2877Y
-23.0,11PPR1033F
-23.0,09PPR1639F
-23.0,15PPR3241W
-23.0,02PPR0385U
-23.0,26PPR0187D
-23.0,07PPR0530K
-23.0,19PPR0168F
-23.0,09PPR0365Z
-23.0,15PPR2165Z
-23.0,02PPR0125H
-23.0,11PPR0277U
-23.0,15PPR3361I
-23.0,15PPR3680U
-23.0,14PPR0280E
-23.0,14PPR1190T
-23.0,08PPR2093N
-23.0,15PPR2673D
-23.0,14PPR1408Z
-23.0,15PPR3301U
-23.0,14PPR1255M
-23.0,05PPR0045T
-23.0,05PPR0125E
-23.0,27PPR0100H
-23.0,11PPR0717A
-23.0,09PPR1055C
-23.0,11PPR0691J
-23.0,16PPR0074U
-23.0,30PPR6378V
-23.0,09PPR1037N
-23.0,12PPR0088A
-23.0,27PPR0083H
-23.0,29PPR0094L
-23.0,31PPR0336G
-23.0,17PPR0322K
-23.0,15PPR3367C
-23.0,16PPR0420M
-23.0,31PPR0082V
-23.0,24PPR0154O
-23.0,27PPR0134Y
-23.0,15PPR2169W
-23.0,15PPR3692Z
-23.0,14PPR0133V
-23.0,11PPR0851G
-23.0,25PPR0056M
-23.0,19PPR0952X
-23.0,15PPR2984G
-23.0,15PPR2982I
-23.0,09PPR0104O
-23.0,21PPR0943D
-23.0,25PPR0017K
-23.0,13PPR0203A
-23.0,12PPR0398E
-23.0,13PPR0237R
-23.0,21PPR1053Z
-23.0,26PPR0083I
-23.0,15PPR3461H
-23.0,13PPR0327J
-23.0,05PPR0320H
-23.0,09PPR0683M
-23.0,02PPR0186V
-23.0,30PPR3707C
-23.0,13PPR0320Q
-23.0,21PPR0887B
-23.0,11PPR0216G
-23.0,13PPR0246Z
-23.0,10PPR0050Q
-23.0,09PPR1157Z
-23.0,07PPR0027B
-23.0,15PPR3554X
-23.0,08PPR2034Y
-23.0,09PPR1546Q
-23.0,32PPR0026B
-23.0,16PPR0254E
-23.0,09PPR0297T
-23.0,14PPR0427H
-23.0,09PPR1615W
-23.0,04PPR0049Q
-23.0,08PPR2033Z
-23.0,14PPR0587V
-23.0,27PPR0015K
-23.0,30PPR3530F
-23.0,16PPR0313D
-23.0,05PPR0072Q
-23.0,26PPR0146D
-23.0,02PPR0199Z
-23.0,21PPR0938S
-23.0,32PPR0160H
-23.0,21PPR0758H
-23.0,24PPR0310P
-23.0,15PPR3142W
-23.0,09PPR1799T
-23.0,30PPR0643O
-23.0,14PPR0183C
-23.0,11PPR0914B
-23.0,30PPR0300T
-23.0,24PPR0317I
-23.0,14PPR0322N
-23.0,19PPR0878F
-23.0,30PPR3494R
-23.0,05PPR0334K
-23.0,21PPR0897I
-23.0,06PPR0064G
-23.0,19PPR0190H
-23.0,30PPR3610R
-23.0,12PPR0345Z
-23.0,08PPR0041U
-24.0,15PPR2955L
-24.0,15PPR2785H
-24.0,21PPR0628O
-24.0,27PPR0009Z
-24.0,15PPR2931B
-24.0,11PPR0975P
-24.0,30PPR3700J
-24.0,15PPR3162J
-24.0,14PPR0373U
-24.0,08PPR2089A
-24.0,05PPR0094B
-24.0,32PPR0202Q
-24.0,19PPR0894X
-24.0,30PPR3645G
-24.0,07PPR0538C
-24.0,07PPR0570L
-24.0,27PPR0065S
-24.0,15PPR2869P
-24.0,13PPR0018E
-24.0,09PPR1457X
-24.0,30PPR3735Z
-24.0,03PPR0056A
-24.0,21PPR1054Z
-24.0,17PPR0134R
-24.0,19PPR0850Z
-24.0,11PPR0924I
-24.0,26PPR0117I
-24.0,15PPR2699L
-24.0,26PPR0266Q
-24.0,11PPR1055R
-24.0,09PPR1027G
-24.0,15PPR2990R
-24.0,21PPR0571D
-24.0,30PPR3640L
-24.0,17PPR0172U
-24.0,11PPR0979L
-24.0,14PPR1531Z
-24.0,16PPR0512C
-24.0,29PPR0005B
-24.0,29PPR0072Z
-24.0,13PPR0190N
-24.0,09PPR0475F
-24.0,31PPR0273L
-24.0,28PPR0321R
-24.0,24PPR0353N
-24.0,29PPR0106Z
-24.0,02PPR0187U
-24.0,22PPR0191U
-24.0,28PPR0324O
-24.0,09PPR1216Z
-24.0,32PPR0027A
-24.0,21PPR0906Z
-24.0,15PPR2568T
-24.0,13PPR0271Y
-24.0,13PPR0266M
-24.0,09PPR1837F
-24.0,20PPR0098Q
-24.0,21PPR0143L
-24.0,15PPR3479G
-24.0,16PPR0300Z
-24.0,08PPR2039T
-24.0,11PPR0073Z
-24.0,08PPR2041H
-24.0,08PPR0043S
-24.0,19PPR0943P
-24.0,30PPR3535A
-24.0,31PPR0225B
-24.0,15PPR3585Q
-24.0,09PPR1834I
-24.0,09PPR0349I
-24.0,31PPR0365B
-24.0,15PPR1456I
-24.0,16PPR0176R
-24.0,28PPR0252L
-24.0,09PPR1694Z
-24.0,14PPR0282C
-24.0,14PPR0075V
-24.0,14PPR0067M
-24.0,02PPR0073S
-24.0,24PPR0211P
-24.0,19PPR0054D
-24.0,24PPR0261X
-24.0,19PPR0034Q
-24.0,15PPR3610Z
-24.0,06PPR0010C
-24.0,23PPR0031F
-24.0,09PPR1757U
-24.0,02PPR0100Z
-24.0,02PPR0110F
-24.0,15PPR2187L
-24.0,09PPR1798U
-24.0,08PPR1858T
-24.0,31PPR0310Z
-24.0,31PPR0308K
-24.0,15PPR1287D
-24.0,22PPR0126U
-24.0,24PPR0011R
-24.0,21PPR0655L
-24.0,11PPR0662O
-24.0,11PPR0257G
-24.0,22PPR0059M
-24.0,14PPR0476Q
-24.0,28PPR0028N
-24.0,02PPR0373P
-24.0,14PPR1076A
-24.0,27PPR0112M
-24.0,13PPR0200D
-24.0,16PPR0380B
-24.0,32PPR0085R
-24.0,16PPR0069I
-24.0,31PPR0003S
-24.0,15PPR3382V
-24.0,21PPR0978T
-24.0,13PPR0163Q
-24.0,13PPR0079S
-24.0,30PPR6380J
-24.0,15PPR2669R
-24.0,19PPR0899S
-24.0,28PPR0053M
-25.0,15PPR3628Y
-25.0,17PPR0243Y
-25.0,15PPR1324R
-25.0,07PPR0517Q
-25.0,14PPR0141D
-25.0,31PPR0312X
-25.0,29PPR0041G
-25.0,09PPR0843J
-25.0,09PPR0991S
-25.0,12PPR0338Q
-25.0,07PPR0540R
-25.0,31PPR0320F
-25.0,09PPR1811Y
-25.0,19PPR0849K
-25.0,15PPR3616T
-25.0,09PPR1099Z
-25.0,15PPR3602Q
-25.0,08PPR2007A
-25.0,11PPR0424N
-25.0,17PPR0068I
-25.0,11PPR0994D
-25.0,11PPR0992F
-25.0,09PPR1638G
-25.0,31PPR0331L
-25.0,17PPR0132T
-25.0,21PPR1128Z
-25.0,26PPR0258H
-25.0,32PPR0109K
-25.0,16PPR0174T
-25.0,15PPR3741R
-25.0,01PPR0076Q
-25.0,15PPR3717R
-25.0,29PPR0087B
-25.0,32PPR0200S
-25.0,28PPR0258F
-25.0,09PPR1710Z
-25.0,21PPR0828M
-25.0,21PPR0831Z
-25.0,09PPR1360L
-25.0,09PPR0741M
-25.0,19PPR0048T
-25.0,31PPR0332K
-25.0,14PPR0045A
-25.0,25PPR0117J
-25.0,09PPR1735I
-25.0,15PPR1918A
-25.0,21PPR0310S
-25.0,16PPR0123M
-25.0,24PPR0080N
-25.0,19PPR0167G
-25.0,09PPR0821Y
-25.0,21PPR0313P
-25.0,30PPR3473E
-25.0,31PPR0272M
-25.0,23PPR0126T
-25.0,08PPR2022T
-25.0,09PPR1178M
-25.0,19PPR0856U
-25.0,04PPR0037L
-25.0,25PPR0008C
-25.0,13PPR0225M
-25.0,30PPR3718I
-25.0,09PPR0340R
-25.0,09PPR1005V
-25.0,15PPR3446P
-25.0,20PPR0027W
-25.0,13PPR0270Z
-25.0,24PPR0043J
-25.0,10PPR0356H
-25.0,29PPR0109X
-25.0,15PPR2717K
-25.0,15PPR3400U
-25.0,14PPR0175U
-25.0,17PPR0291H
-25.0,13PPR0260S
-25.0,28PPR0115I
-25.0,23PPR0146G
-25.0,21PPR1107N
-25.0,06PPR0049O
-25.0,14PPR1466Q
-25.0,19PPR0351D
-25.0,30PPR3738W
-25.0,14PPR1217J
-25.0,11PPR0907S
-25.0,28PPR0177V
-25.0,24PPR0344F
-25.0,19PPR0902P
-25.0,06PPR0057X
-25.0,15PPR0024N
-25.0,15PPR3108P
-25.0,13PPR0252J
-25.0,24PPR0393O
-25.0,14PPR0492H
-25.0,16PPR0399Z
-25.0,17PPR0387U
-25.0,30PPR3697M
-25.0,22PPR0189F
-26.0,17PPR0370U
-26.0,21PPR0789A
-26.0,19PPR0151F
-26.0,14PPR0071Z
-26.0,17PPR0308R
-26.0,21PPR1035K
-26.0,28PPR0254J
-26.0,17PPR0303W
-26.0,13PPR0022R
-26.0,15PPR0859V
-26.0,15PPR1702B
-26.0,30PPR3595P
-26.0,17PPR0372S
-26.0,06PPR0061J
-26.0,15PPR1492N
-26.0,14PPR0364M
-26.0,14PPR0299C
-26.0,14PPR0246Y
-26.0,15PPR2763W
-26.0,21PPR0726P
-26.0,13PPR0331W
-26.0,21PPR1025D
-26.0,12PPR0365N
-26.0,30PPR3471G
-26.0,21PPR0880I
-26.0,17PPR0323J
-26.0,13PPR0343A
-26.0,09PPR0412U
-26.0,30PPR3505G
-26.0,05PPR0348N
-26.0,21PPR0711N
-26.0,14PPR0202A
-26.0,28PPR0220T
-26.0,15PPR2136E
-26.0,09PPR0423Z
-26.0,21PPR1064F
-26.0,28PPR0124Q
-26.0,21PPR0746C
-26.0,28PPR0226N
-26.0,27PPR0122T
-26.0,30PPR3487H
-26.0,12PPR0319B
-26.0,19PPR0006U
-26.0,28PPR0117G
-26.0,09PPR0321C
-26.0,09PPR0216S
-26.0,21PPR0900F
-26.0,16PPR0504U
-26.0,24PPR0359H
-26.0,09PPR1617U
-26.0,15PPR7009Q
-26.0,31PPR0107N
-26.0,09PPR0977Z
-26.0,23PPR0097O
-26.0,20PPR0018O
-26.0,29PPR0172Z
-26.0,14PPR1041L
-26.0,14PPR0428G
-26.0,32PPR0003R
-26.0,14PPR0426I
-26.0,09PPR1783S
-26.0,02PPR0143X
-26.0,11PPR0945V
-26.0,09PPR1428B
-26.0,09PPR1790B
-26.0,25PPR0022W
-26.0,15PPR3390D
-26.0,24PPR0313M
-26.0,09PPR1806M
-26.0,16PPR0533P
-26.0,08PPR1851Z
-26.0,20PPR0103L
-26.0,09PPR1329B
-26.0,02PPR0004W
-26.0,15PPR3685P
-26.0,22PPR0057O
-26.0,21PPR1134K
-26.0,22PPR0008F
-26.0,15PPR3726Z
-26.0,15PPR3715T
-26.0,09PPR1705O
-26.0,14PPR1420V
-26.0,11PPR0860O
-26.0,09PPR1672N
-26.0,16PPR0185Z
-26.0,15PPR3254Z
-26.0,09PPR1013D
-26.0,23PPR0085J
-26.0,25PPR0060Z
-26.0,29PPR0052M
-26.0,30PPR3732B
-26.0,29PPR0166O
-26.0,11PPR0567K
-26.0,16PPR0429D
-26.0,16PPR0369F
-26.0,09PPR1092G
-26.0,11PPR0909Q
-26.0,16PPR0029H
-26.0,30PPR6382H
-26.0,15PPR3444R
-26.0,11PPR1021A
-26.0,15PPR3442T
-26.0,08PPR2017H
-26.0,20PPR0117O
-26.0,20PPR0114R
-26.0,26PPR0157J
-26.0,21PPR1091C
-26.0,10PPR0126P
-26.0,32PPR0197V
-26.0,15PPR3580V
-26.0,15PPR3452Z
-26.0,14PPR0656A
-26.0,15PPR3576I
-26.0,14PPR1528M
-26.0,22PPR0203I
-26.0,24PPR0361W
-26.0,21PPR0165X
-26.0,20PPR0129T
-26.0,22PPR0130G
-26.0,16PPR0240B
-26.0,15PPR3587O
-26.0,16PPR0331T
-26.0,12PPR0040H
-27.0,14PPR1443F
-27.0,15PPR3743P
-27.0,13PPR0256F
-27.0,15PPR3696V
-27.0,30PPR3596O
-27.0,19PPR0932J
-27.0,08PPR2032Z
-27.0,30PPR3499M
-27.0,11PPR0004D
-27.0,29PPR0029L
-27.0,15PPR3533K
-27.0,31PPR0267A
-27.0,28PPR0315G
-27.0,22PPR0167U
-27.0,09PPR1209P
-27.0,16PPR0395D
-27.0,19PPR0086W
-27.0,15PPR3723B
-27.0,24PPR0348B
-27.0,29PPR0044D
-27.0,15PPR3303S
-27.0,02PPR0080B
-27.0,17PPR0332R
-27.0,09PPR1257Z
-27.0,14PPR0302Z
-27.0,14PPR0033W
-27.0,17PPR0343X
-27.0,15PPR3401T
-27.0,09PPR1276N
-27.0,09PPR1840T
-27.0,17PPR0412C
-27.0,17PPR0364J
-27.0,15PPR3427A
-27.0,24PPR0311O
-27.0,09PPR1793Z
-27.0,28PPR0253K
-27.0,09PPR1791A
-27.0,11PPR0137U
-27.0,23PPR0011S
-27.0,11PPR0298G
-27.0,10PPR0003F
-27.0,30PPR3486I
-27.0,02PPR0123J
-27.0,15PPR3637F
-27.0,11PPR0387Z
-27.0,22PPR0239X
-27.0,28PPR0090Q
-27.0,25PPR0037Y
-27.0,24PPR0302G
-27.0,14PPR0341B
-27.0,16PPR0312E
-27.0,22PPR0149E
-27.0,31PPR0109L
-27.0,14PPR1580I
-27.0,24PPR0381J
-27.0,21PPR0692P
-27.0,30PPR3460A
-27.0,19PPR0887N
-27.0,15PPR3139I
-27.0,07PPR0558Q
-27.0,17PPR0051I
-27.0,26PPR0066S
-27.0,15PPR2798L
-27.0,19PPR0832K
-27.0,17PPR0261N
-27.0,19PPR0897U
-27.0,14PPR0188Y
-27.0,01PPR0100Z
-27.0,23PPR0124V
-27.0,31PPR0347M
-27.0,21PPR0771B
-27.0,09PPR1609L
-27.0,14PPR0369H
-27.0,15PPR1120X
-27.0,28PPR0348Y
-27.0,14PPR0171Y
-27.0,16PPR0518X
-27.0,11PPR0950G
-27.0,27PPR0010P
-27.0,11PPR0995C
-27.0,15PPR3071S
-27.0,17PPR0095F
-27.0,32PPR0186P
-27.0,09PPR0757N
-27.0,14PPR1160Z
-27.0,09PPR1480Y
-27.0,05PPR0049P
-27.0,29PPR0004C
-27.0,14PPR0227J
-27.0,07PPR0005Q
-27.0,17PPR0169G
-27.0,09PPR1471Q
-27.0,26PPR0147C
-27.0,26PPR0214K
-27.0,14PPR0218B
-27.0,12PPR0321Q
-27.0,29PPR0011M
-27.0,05PPR0068D
-27.0,01PPR0050I
-27.0,26PPR0164T
-27.0,29PPR0063S
-27.0,15PPR1271C
-27.0,25PPR0116K
-27.0,17PPR0328E
-27.0,15PPR3210C
-27.0,13PPR0052L
-27.0,11PPR0727H
-27.0,15PPR3752X
-27.0,09PPR1659T
-27.0,08PPR2103D
-27.0,25PPR0127Q
-27.0,14PPR0362O
-27.0,31PPR0358S
-27.0,11PPR0910F
-27.0,15PPR2734A
-27.0,05PPR0121I
-27.0,16PPR0165L
-27.0,21PPR0795L
-27.0,11PPR0708T
-27.0,30PPR2613H
-27.0,17PPR0329D
-27.0,30PPR3611Q
-27.0,32PPR0001T
-27.0,21PPR0800G
-27.0,21PPR1004R
-27.0,31PPR0356U
-28.0,08PPR0262E
-28.0,07PPR0001U
-28.0,22PPR0229Q
-28.0,16PPR0246W
-28.0,15PPR3578G
-28.0,24PPR0176Z
-28.0,15PPR3751Y
-28.0,31PPR0288N
-28.0,16PPR0110I
-28.0,22PPR0190V
-28.0,14PPR0104Z
-28.0,16PPR0274S
-28.0,15PPR0823G
-28.0,16PPR0116C
-28.0,15PPR3520G
-28.0,21PPR0798I
-28.0,14PPR1172D
-28.0,28PPR0302C
-28.0,32PPR0182T
-28.0,09PPR1670P
-28.0,14PPR0107X
-28.0,08PPR1878G
-28.0,09PPR1424F
-28.0,20PPR0097R
-28.0,15PPR0189W
-28.0,09PPR1775J
-28.0,24PPR0185H
-28.0,08PPR0502N
-28.0,28PPR0193M
-28.0,21PPR0856I
-28.0,20PPR0087K
-28.0,22PPR0246G
-28.0,20PPR0110V
-28.0,23PPR0045I
-28.0,28PPR0239R
-28.0,18PPR0019Z
-28.0,16PPR0049V
-28.0,09PPR0146N
-28.0,16PPR0052I
-28.0,19PPR0038M
-28.0,15PPR0868C
-28.0,15PPR2246K
-28.0,09PPR1440X
-28.0,15PPR3753W
-28.0,23PPR0141L
-28.0,31PPR0314V
-28.0,09PPR1356Z
-28.0,01PPR0062N
-28.0,16PPR0244Y
-28.0,31PPR0346N
-28.0,15PPR3480W
-28.0,11PPR0882Z
-28.0,05PPR0024G
-28.0,17PPR0087X
-28.0,16PPR0342Z
-28.0,17PPR0100A
-28.0,21PPR0941F
-28.0,08PPR2055K
-28.0,13PPR0011L
-28.0,09PPR0441P
-28.0,11PPR0616C
-28.0,15PPR2620Z
-28.0,27PPR0052O
-28.0,28PPR0335U
-28.0,15PPR3406O
-28.0,14PPR0423L
-28.0,21PPR0935V
-28.0,15PPR3317V
-28.0,30PPR3575B
-28.0,07PPR0577E
-28.0,04PPR0014A
-28.0,30PPR3713N
-28.0,14PPR1546B
-28.0,21PPR0328R
-28.0,26PPR0355J
-28.0,21PPR1041V
-28.0,15PPR2786G
-28.0,11PPR0310L
-28.0,15PPR3193C
-28.0,12PPR0357E
-28.0,30PPR3554P
-28.0,15PPR2744H
-28.0,11PPR0259E
-28.0,28PPR0048A
-28.0,14PPR0351I
-28.0,21PPR0626Q
-28.0,22PPR0020A
-28.0,15PPR3161K
-28.0,12PPR0286A
-28.0,29PPR0188Z
-28.0,15PPR3475K
-28.0,15PPR2578Z
-28.0,14PPR1493N
-28.0,14PPR1608Y
-28.0,15PPR2682L
-28.0,15PPR3481V
-28.0,30PPR6375Y
-28.0,21PPR1024E
-28.0,22PPR0181N
-28.0,30PPR6373Z
-28.0,11PPR0883Z
-28.0,25PPR0128P
-28.0,21PPR1007O
-28.0,09PPR0037G
-28.0,21PPR0230G
-28.0,05PPR0044U
-28.0,09PPR0788G
-28.0,15PPR2588G
-28.0,19PPR0944O
-28.0,15PPR3221I
-28.0,14PPR0381C
-28.0,13PPR0228J
-28.0,16PPR0310G
-28.0,21PPR0269S
-28.0,11PPR0100G
-28.0,27PPR0054M
-28.0,28PPR0328K
-29.0,07PPR0568X
-29.0,15PPR3757S
-29.0,30PPR3619I
-29.0,25PPR0562S
-29.0,09PPR1002Y
-29.0,11PPR0942Y
-29.0,09PPR1644R
-29.0,05PPR0093C
-29.0,14PPR0168K
-29.0,28PPR0269L
-29.0,17PPR0287V
-29.0,15PPR7005U
-29.0,14PPR1502E
-29.0,09PPR0547I
-29.0,14PPR0625H
-29.0,07PPR0553V
-29.0,26PPR0212M
-29.0,09PPR1463H
-29.0,12PPR0250M
-29.0,26PPR0264S
-29.0,28PPR0298G
-29.0,16PPR0112G
-29.0,29PPR0010N
-29.0,26PPR0248A
-29.0,14PPR0387X
-29.0,12PPR0032Z
-29.0,09PPR1483V
-29.0,16PPR0133T
-29.0,19PPR0883R
-29.0,15PPR2910P
-29.0,09PPR0115U
-29.0,07PPR0015X
-29.0,09PPR1505Q
-29.0,09PPR1502T
-29.0,17PPR0138N
-29.0,17PPR0125J
-29.0,26PPR0023U
-29.0,01PPR0037O
-29.0,28PPR0281G
-29.0,26PPR0026R
-29.0,05PPR0089Q
-29.0,32PPR0066C
-29.0,21PPR1100U
-29.0,30PPR3692R
-29.0,26PPR0057K
-29.0,11PPR0869F
-29.0,09PPR1591C
-29.0,09PPR1439H
-29.0,30PPR3686G
-29.0,20PPR0128U
-29.0,26PPR0151P
-29.0,26PPR0159H
-29.0,14PPR1135Z
-29.0,26PPR0170D
-29.0,09PPR1455Z
-29.0,29PPR0017G
-29.0,16PPR0396C
-29.0,15PPR3255Z
-29.0,15PPR3397X
-29.0,09PPR5156X
-29.0,31PPR0306M
-29.0,07PPR0240U
-29.0,15PPR3599T
-29.0,09PPR1829X
-29.0,05PPR0336I
-29.0,21PPR0942E
-29.0,28PPR0331Y
-29.0,09PPR0276G
-29.0,08PPR2006B
-29.0,14PPR0481B
-29.0,09PPR1794Y
-29.0,18PPR0044Y
-29.0,09PPR0373I
-29.0,17PPR0321L
-29.0,13PPR0183D
-29.0,21PPR0934W
-29.0,14PPR0495E
-29.0,05PPR0363F
-29.0,07PPR0486N
-29.0,30PPR0012A
-29.0,08PPR2021U
-29.0,22PPR0187H
-29.0,16PPR0281B
-29.0,22PPR0180O
-29.0,21PPR0911L
-29.0,31PPR0265C
-29.0,09PPR1192F
-29.0,17PPR0411D
-29.0,15PPR3562F
-29.0,16PPR0301Z
-29.0,21PPR0266V
-29.0,17PPR0399Z
-29.0,21PPR0272F
-29.0,17PPR0408Q
-29.0,19PPR0919P
-29.0,09PPR1785Q
-29.0,15PPR3386R
-29.0,28PPR0208Y
-29.0,19PPR0910Y
-29.0,15PPR3689L
-29.0,09PPR1349P
-29.0,21PPR0969L
-29.0,24PPR0247D
-29.0,09PPR1719R
-29.0,09PPR1718S
-29.0,16PPR0377O
-29.0,15PPR3318U
-29.0,31PPR0341S
-29.0,13PPR0107Y
-29.0,13PPR0275U
-29.0,21PPR0807Z
-29.0,27PPR0101G
-29.0,02PPR0066I
-29.0,15PPR3730L
-29.0,09PPR1047U
-29.0,15PPR3272P
-29.0,15PPR3261J
-29.0,15PPR3687N
-29.0,15PPR2653Q
-29.0,17PPR0216A
-29.0,09PPR1762F
-29.0,18PPR0078O
-29.0,06PPR0008O
-29.0,15PPR3375L
-29.0,16PPR0360O
-29.0,20PPR0071J
-29.0,23PPR0043K
-29.0,09PPR0406J
-29.0,14PPR0458A
-29.0,20PPR0013T
-29.0,21PPR0952L
-30.0,21PPR0561X
-30.0,07PPR0573I
-30.0,21PPR0120A
-30.0,21PPR0607B
-30.0,14PPR0466J
-30.0,14PPR0404X
-30.0,07PPR0523A
-30.0,19PPR0896V
-30.0,08PPR2051O
-30.0,29PPR0174X
-30.0,20PPR0028V
-30.0,14PPR1402F
-30.0,29PPR0093M
-30.0,14PPR1579T
-30.0,14PPR0490J
-30.0,08PPR0167A
-30.0,12PPR0031Z
-30.0,16PPR0226I
-30.0,09PPR0469V
-30.0,21PPR1048O
-30.0,22PPR0206F
-30.0,15PPR2780M
-30.0,02PPR0176O
-30.0,09PPR1129D
-30.0,09PPR1831L
-30.0,09PPR0569U
-30.0,02PPR0142Y
-30.0,11PPR0499D
-30.0,21PPR0995J
-30.0,16PPR0432R
-30.0,16PPR0430T
-30.0,25PPR0024U
-30.0,27PPR0096L
-30.0,13PPR0081G
-30.0,21PPR0977U
-30.0,17PPR0339K
-30.0,21PPR0967N
-30.0,24PPR0292Q
-30.0,31PPR0324B
-30.0,21PPR0953K
-30.0,17PPR0351F
-30.0,30PPR3555O
-30.0,03PPR0068F
-30.0,05PPR0087S
-30.0,26PPR0351N
-30.0,25PPR0580H
-30.0,15PPR3538F
-30.0,15PPR3426B
-30.0,11PPR0177V
-30.0,11PPR0081I
-30.0,17PPR0088W
-30.0,15PPR3154A
-30.0,11PPR0186C
-30.0,11PPR0060W
